,City,Building,Furnace_id,num_Furnace_modules,PM_id,num_CHP_modules,oversize_ratio_electricity,oversize_ratio_heat
929,baltimore,small_hotel,None,0,GT1,1,37.91720727674822,37.96355191189176
930,baltimore,small_hotel,None,0,GT2,1,49.62138078891659,49.6820309515511
931,baltimore,small_hotel,None,0,GT3,1,85.9204995616784,71.27828521331695
932,baltimore,small_hotel,None,0,GT4,1,122.43536346830506,101.57043781182013
933,baltimore,small_hotel,None,0,GT5,1,234.5688967945633,151.35138709276754
934,baltimore,small_hotel,None,0,GT6,1,464.59635852127144,261.93713102793697
935,baltimore,small_hotel,None,0,MT1,6,1.9417062047836926,1.279301548728798
936,baltimore,small_hotel,None,0,MT2,3,2.1035150551823336,1.2500364806206228
937,baltimore,small_hotel,None,0,MT3,2,4.314902677297095,1.7914116055258662
938,baltimore,small_hotel,None,0,MT4,1,2.6968141733106843,1.2770805390955882
939,baltimore,small_hotel,None,0,MT5,1,3.5921564788498315,1.533360025307334
940,baltimore,small_hotel,None,0,MT6,1,10.787256693242737,4.478529013814666
941,baltimore,small_hotel,None,0,FC1,358,2.7032865273266298,1.1704187724703248
942,baltimore,small_hotel,None,0,FC2,664,10.744107666469766,1.171312545095096
943,baltimore,small_hotel,None,0,FC3,2,6.472354015945642,1.4638773940677785
944,baltimore,small_hotel,None,0,FC4,1,4.314902677297095,1.7914116055258662
945,baltimore,small_hotel,None,0,FC5,1,15.102159370539832,4.238015418628322
946,baltimore,small_office,None,0,RE1,1,7.543657299598692,5.53126840189702
947,baltimore,small_office,None,0,RE2,1,47.751350706459725,22.893068951082242
948,baltimore,small_office,None,0,RE3,1,84.56439832850134,35.53125233762411
949,baltimore,small_office,None,0,RE4,1,250.82660521165653,88.48724898600823
950,baltimore,small_office,None,0,RE5,1,704.6530283555138,221.43247775194317
951,baltimore,small_office,None,0,GT1,1,265.15955408089405,170.95910863208096
952,baltimore,small_office,None,0,GT2,1,347.00823578153984,223.73027018707606
953,baltimore,small_office,None,0,GT3,1,600.8523039130358,320.9834562680855
954,baltimore,small_office,None,0,GT4,1,856.2051035044516,457.39638777687003
955,baltimore,small_office,None,0,GT5,1,1640.3682797977356,681.5721112624208
956,baltimore,small_office,None,0,GT6,1,3248.9777623641608,1179.5666154239264
957,baltimore,small_office,None,0,MT1,1,2.2630971898796077,1.376738602811208
958,baltimore,small_office,None,0,MT2,1,4.90337724473915,2.6904891649709226
959,baltimore,small_office,None,0,MT3,1,15.087314599197384,5.7835594273347555
960,baltimore,small_office,None,0,MT4,1,18.85914324899673,8.246090589754631
961,baltimore,small_office,None,0,MT5,1,25.120378807663645,9.900883529512717
962,baltimore,small_office,None,0,MT6,1,75.43657299598692,28.917797136673776
963,baltimore,small_office,None,0,FC1,56,2.957113661442687,1.182159546947224
964,baltimore,small_office,None,0,FC2,103,11.65495052787998,1.1731991906689756
965,baltimore,small_office,None,0,FC3,1,22.630971898796076,4.726117591739968
966,baltimore,small_office,None,0,FC4,1,30.17462919839477,11.567118854669511
967,baltimore,small_office,None,0,FC5,1,105.61120219438169,27.364804327482034
968,baltimore,stand_alone_retail,None,0,RE1,2,3.0387112330319566,1.3599913125540033
969,baltimore,stand_alone_retail,None,0,RE2,1,9.617521052546142,2.8143974066141593
970,baltimore,stand_alone_retail,None,0,RE3,1,17.031976461144115,4.368093445507019
971,baltimore,stand_alone_retail,None,0,RE4,1,50.51857424915627,10.878326737091749
972,baltimore,stand_alone_retail,None,0,RE5,1,141.92300813875752,27.222168965500597
973,baltimore,stand_alone_retail,None,0,GT1,1,53.405349920536636,21.01714160732702
974,baltimore,stand_alone_retail,None,0,GT2,1,69.890358359735,27.504651890100796
975,baltimore,stand_alone_retail,None,0,GT3,1,121.01667485549767,39.46063364493747
976,baltimore,stand_alone_retail,None,0,GT4,1,172.44686247456352,56.23078366227749
977,baltimore,stand_alone_retail,None,0,GT5,1,330.3838788113995,83.79019809254595
978,baltimore,stand_alone_retail,None,0,GT6,1,654.3712704772666,145.01197853688382
979,baltimore,stand_alone_retail,None,0,MT1,6,2.734840109728761,1.2630725891524455
980,baltimore,stand_alone_retail,None,0,MT2,3,2.9627434522061575,1.2341787717535333
981,baltimore,stand_alone_retail,None,0,MT3,2,6.077422466063913,1.7686861217964231
982,baltimore,stand_alone_retail,None,0,MT4,1,3.7983890412899455,1.2608797547962782
983,baltimore,stand_alone_retail,None,0,MT5,1,5.059454202998207,1.5139081315052554
984,baltimore,stand_alone_retail,None,0,MT6,1,15.193556165159782,4.421715304491057
985,baltimore,stand_alone_retail,None,0,FC1,363,3.8606826215671006,1.1717103385370853
986,baltimore,stand_alone_retail,None,0,FC2,672,15.31510461448106,1.1703866869268706
987,baltimore,stand_alone_retail,None,0,FC3,2,9.116133699095869,1.445306942811256
988,baltimore,stand_alone_retail,None,0,FC4,1,6.077422466063913,1.7686861217964231
989,baltimore,stand_alone_retail,None,0,FC5,1,21.270978631223695,4.184252815916537
990,baltimore,strip_mall,None,0,RE1,2,3.278096003159456,1.5003921897746757
991,baltimore,strip_mall,None,0,RE2,1,10.375173849999678,3.1049462219548625
992,baltimore,strip_mall,None,0,RE3,1,18.37372809770875,4.8190405551465165
993,baltimore,strip_mall,None,0,RE4,1,54.49834605252595,12.001368187784935
994,baltimore,strip_mall,None,0,RE5,1,153.10347382756237,30.032493095754102
995,baltimore,strip_mall,None,0,GT1,1,57.612537255527435,23.186879818961835
996,baltimore,strip_mall,None,0,GT2,1,75.39620807266748,30.344138596649913
997,baltimore,strip_mall,None,0,GT3,1,130.5501733258253,43.534415240665716
998,baltimore,strip_mall,None,0,GT4,1,186.03194817929912,62.03585850364794
999,baltimore,strip_mall,None,0,GT5,1,356.4109879435118,92.4404131388426
1000,baltimore,strip_mall,None,0,GT6,1,705.921583800373,159.98252195590686
1001,baltimore,strip_mall,None,0,MT1,6,2.9502864028435103,1.3144017761796243
1002,baltimore,strip_mall,None,0,MT2,3,3.1961436030804693,1.284333761691855
1003,baltimore,strip_mall,None,0,MT3,2,6.556192006318912,1.8405626089577694
1004,baltimore,strip_mall,None,0,MT4,1,4.09762000394932,1.3121198286515348
1005,baltimore,strip_mall,None,0,MT5,1,5.458029845260493,1.5754308613082542
1006,baltimore,strip_mall,None,0,MT6,1,16.39048001579728,4.601406522394423
1007,baltimore,strip_mall,None,0,FC1,349,4.004194267859275,1.1723003397104272
1008,baltimore,strip_mall,None,0,FC2,646,15.882375135307564,1.1708262344410587
1009,baltimore,strip_mall,None,0,FC3,2,9.834288009478367,1.504041833439371
1010,baltimore,strip_mall,None,0,FC4,1,6.556192006318912,1.8405626089577694
1011,baltimore,strip_mall,None,0,FC5,1,22.94667202211619,4.354293949895463
1012,baltimore,supermarket,None,0,RE1,4,1.2261449714834274,1.254918845885745
1013,baltimore,supermarket,None,0,RE2,1,1.940374417372524,1.2984790096708174
1014,baltimore,supermarket,None,0,RE3,1,3.4362712825823056,2.015308015116122
1015,baltimore,supermarket,None,0,RE4,1,10.19233007545599,5.018935454978188
1016,baltimore,supermarket,None,0,RE5,1,28.63355044656674,12.559496720805798
1017,baltimore,supermarket,None,0,GT1,1,10.774748936910619,9.696682194297763
1018,baltimore,supermarket,None,0,GT2,1,14.100667172059415,12.689825915723958
1019,baltimore,supermarket,None,0,GT3,1,24.41561174466375,18.2059592493385
1020,baltimore,supermarket,None,0,GT4,1,34.791863565842256,25.943206212177266
1021,baltimore,supermarket,None,0,GT5,1,66.65630601226782,38.65829793036283
1022,baltimore,supermarket,None,0,GT6,1,132.02209444204934,66.90420117587647
1023,baltimore,supermarket,None,0,MT1,12,1.1035304743350847,1.2521907614381673
1024,baltimore,supermarket,None,0,MT2,6,1.1954913471963418,1.2235458747386012
1025,baltimore,supermarket,None,0,MT3,3,1.8392174572251412,1.3150861878117739
1026,baltimore,supermarket,None,0,MT4,2,1.5326812143542843,1.2500168191440038
1027,baltimore,supermarket,None,0,MT5,2,2.041531377519907,1.5008652647660288
1028,baltimore,supermarket,None,0,MT6,1,3.0653624287085686,2.191810313019623
1029,baltimore,supermarket,None,0,FC1,732,1.5706917084702705,1.171215758865166
1030,baltimore,supermarket,None,0,FC2,1356,6.234947179993228,1.170663233445251
1031,baltimore,supermarket,None,0,FC3,4,3.6784349144502824,1.4328551001531267
1032,baltimore,supermarket,None,0,FC4,2,2.4522899429668548,1.7534482504156985
1033,baltimore,supermarket,None,0,FC5,1,4.291507400191996,2.0741019813944948
1034,baltimore,warehouse,None,0,RE1,2,2.795882025431534,1.3980109421543967
1035,baltimore,warehouse,None,0,RE2,1,8.848966610490805,2.893076105485281
1036,baltimore,warehouse,None,0,RE3,1,15.670918752543749,4.4902069423544395
1037,baltimore,warehouse,None,0,RE4,1,46.48153867279925,11.18243893942603
1038,baltimore,warehouse,None,0,RE5,1,130.58166999777978,27.983186165709046
1039,baltimore,warehouse,None,0,GT1,1,49.13762659695921,21.604692374595516
1040,baltimore,warehouse,None,0,GT2,1,64.30528658492528,28.273566123225994
1041,baltimore,warehouse,None,0,GT3,1,111.34600166281083,40.56378677623203
1042,baltimore,warehouse,None,0,GT4,1,158.66630494323957,57.80275956186233
1043,baltimore,warehouse,None,0,GT5,1,303.9822732150435,86.13261915525086
1044,baltimore,warehouse,None,0,GT6,1,602.0792147665537,149.06590275000164
1045,baltimore,warehouse,None,0,MT1,6,2.5162938228883807,1.394971787932322
1046,baltimore,warehouse,None,0,MT2,3,2.725984974795746,1.3630606686005369
1047,baltimore,warehouse,None,0,MT3,2,5.591764050863068,1.953385152051349
1048,baltimore,warehouse,None,0,MT4,1,3.4948525317894177,1.3925499619116062
1049,baltimore,warehouse,None,0,MT5,1,4.655143572343504,1.6720013965216989
1050,baltimore,warehouse,None,0,MT6,1,13.97941012715767,4.883462880128373
1051,baltimore,warehouse,None,0,FC1,329,3.2194581522844112,1.1728612799204312
1052,baltimore,warehouse,None,0,FC2,609,12.770191151158532,1.171425049974103
1053,baltimore,warehouse,None,0,FC3,2,8.387646076294603,1.5962363742509156
1054,baltimore,warehouse,None,0,FC4,1,5.591764050863068,1.953385152051349
1055,baltimore,warehouse,None,0,FC5,1,19.571174178020737,4.621202836565923
1056,chicago,full_service_restaurant,None,0,RE1,2,4.322582257505862,2.1636924269033138
1057,chicago,full_service_restaurant,None,0,RE2,1,13.680972845006053,4.477595039597414
1058,chicago,full_service_restaurant,None,0,RE3,1,24.228073553320357,6.94946403025221
1059,chicago,full_service_restaurant,None,0,RE4,1,71.86293003103496,17.306987891138178
1060,chicago,full_service_restaurant,None,0,RE5,1,201.8862043368113,43.30939491365112
1061,chicago,full_service_restaurant,None,0,GT1,1,75.96938317566553,33.437441630070914
1062,chicago,full_service_restaurant,None,0,GT2,1,99.41939192263483,43.758814082027364
1063,chicago,full_service_restaurant,None,0,GT3,1,172.14683840517097,62.78030851389497
1064,chicago,full_service_restaurant,None,0,GT4,1,245.30654311345768,89.46095437949879
1065,chicago,full_service_restaurant,None,0,GT5,1,469.97275594732486,133.3068934985356
1066,chicago,full_service_restaurant,None,0,GT6,1,930.8464762425999,230.7083264975359
1067,chicago,full_service_restaurant,None,0,MT1,4,2.593549354503517,1.4390660061407197
1068,chicago,full_service_restaurant,None,0,MT2,2,2.80967846737881,1.406146195542729
1069,chicago,full_service_restaurant,None,0,MT3,1,4.322582257505862,1.511347860330436
1070,chicago,full_service_restaurant,None,0,MT4,1,5.403227821882328,2.1548514414867546
1071,chicago,full_service_restaurant,None,0,MT5,1,7.19709945874726,2.587278530758632
1072,chicago,full_service_restaurant,None,0,MT6,1,21.61291128752931,7.55673930165218
1073,chicago,full_service_restaurant,None,0,FC1,214,3.2376141108718905,1.1805138137041034
1074,chicago,full_service_restaurant,None,0,FC2,396,12.83806930479241,1.178688235964899
1075,chicago,full_service_restaurant,None,0,FC3,1,6.483873386258793,1.2350193336282294
1076,chicago,full_service_restaurant,None,0,FC4,1,8.645164515011723,3.022695720660872
1077,chicago,full_service_restaurant,None,0,FC5,1,30.258075802541036,7.150914413230118
1078,chicago,hospital,None,0,RE1,17,1.6592255562741418,1.2091663598408502
1079,chicago,hospital,None,0,RE2,4,2.4712700638153686,1.1775420088911663
1080,chicago,hospital,None,0,RE3,3,3.2823385563234933,1.370705551060038
1081,chicago,hospital,None,0,RE4,2,6.490499970131202,2.2757423470589586
1082,chicago,hospital,None,0,RE5,1,9.116956424209858,2.8474343614974913
1083,chicago,hospital,None,0,GT1,1,3.430692841355064,2.198389528365822
1084,chicago,hospital,None,0,GT2,1,4.489669152271207,2.876982028586851
1085,chicago,hospital,None,0,GT3,1,7.773959738660905,4.127575738342445
1086,chicago,hospital,None,0,GT4,1,11.077770625712652,5.8817306503687075
1087,chicago,hospital,None,0,GT5,1,21.22344689481248,8.764440831579764
1088,chicago,hospital,None,0,GT6,1,42.035991460688834,15.168228918054051
1089,chicago,hospital,None,0,MT1,83,2.4302774324250667,1.1770657802621485
1090,chicago,hospital,None,0,MT2,43,2.7279620175213095,1.1917107439034917
1091,chicago,hospital,None,0,MT3,20,3.9040601324097453,1.1915063187997763
1092,chicago,hospital,None,0,MT4,14,3.4160526158585274,1.1891791580208704
1093,chicago,hospital,None,0,MT5,12,3.9001560722773356,1.2238448071987507
1094,chicago,hospital,None,0,MT6,4,3.9040601324097453,1.1915063187997763
1095,chicago,hospital,None,0,FC1,5409,3.6954857198357542,1.1761865263058082
1096,chicago,hospital,None,0,FC2,10024,14.675362037728233,1.1761067425283822
1097,chicago,hospital,None,0,FC3,25,7.320112748268272,1.2170703536247713
1098,chicago,hospital,None,0,FC4,10,3.9040601324097453,1.1915063187997763
1099,chicago,hospital,None,0,FC5,5,6.832105231717055,1.4093975206173277
1100,chicago,large_hotel,None,0,RE1,9,2.794077808097594,1.2301587127758609
1101,chicago,large_hotel,None,0,RE2,3,5.895504175085923,1.6971458856642356
1102,chicago,large_hotel,None,0,RE3,2,6.960358273060895,1.7560400441475343
1103,chicago,large_hotel,None,0,RE4,1,10.322565235471666,2.186626454077218
1104,chicago,large_hotel,None,0,RE5,1,28.99942311715514,5.471863112399675
1105,chicago,large_hotel,None,0,GT1,1,10.912426106070047,4.224605395512734
1106,chicago,large_hotel,None,0,GT2,1,14.280842130276591,5.528644329831743
1107,chicago,large_hotel,None,0,GT3,1,24.727588601663705,7.931887643019784
1108,chicago,large_hotel,None,0,GT4,1,35.23642569100854,11.302815410957255
1109,chicago,large_hotel,None,0,GT5,1,67.50802437453575,16.842467428084767
1110,chicago,large_hotel,None,0,GT6,1,133.7090412410614,29.14851117182008
1111,chicago,large_hotel,None,0,MT1,30,2.794077808097594,1.1961509182336951
1112,chicago,large_hotel,None,0,MT2,16,3.2287121338016638,1.2467071879803915
1113,chicago,large_hotel,None,0,MT3,8,4.967249436617944,1.33998032849315
1114,chicago,large_hotel,None,0,MT4,5,3.880663622357769,1.1940742673339837
1115,chicago,large_hotel,None,0,MT5,5,5.169043944980548,1.4336963822772881
1116,chicago,large_hotel,None,0,MT6,2,6.20906179577243,1.6749754106164374
1117,chicago,large_hotel,None,0,FC1,1924,4.181182213273154,1.1762682318594995
1118,chicago,large_hotel,None,0,FC2,3566,16.606135772793365,1.1763298082936597
1119,chicago,large_hotel,None,0,FC3,9,8.382233424292782,1.2318569157929096
1120,chicago,large_hotel,None,0,FC4,4,4.967249436617944,1.33998032849315
1121,chicago,large_hotel,None,0,FC5,2,8.692686514081403,1.5850230274537027
1122,chicago,large_office,None,0,RE1,23,1.9501569309913576,1.1851932897579989
1123,chicago,large_office,None,0,RE2,6,3.2203026190892072,1.2796520057945642
1124,chicago,large_office,None,0,RE3,4,3.801958121115325,1.3240583403762491
1125,chicago,large_office,None,0,RE4,2,5.638497213518491,1.648721510342187
1126,chicago,large_office,None,0,RE5,1,7.920180822778379,2.0628988545893416
1127,chicago,large_office,None,0,GT1,1,2.980348527145488,1.5926812225522313
1128,chicago,large_office,None,0,GT2,1,3.900313861982715,2.0843054406088943
1129,chicago,large_office,None,0,GT3,1,6.753478241454854,2.9903310074474874
1130,chicago,large_office,None,0,GT4,1,9.623600507283438,4.261174756375264
1131,chicago,large_office,None,0,GT5,1,18.437461941046553,6.349630108092618
1132,chicago,large_office,None,0,GT6,1,36.517960374289906,10.98902313054432
1133,chicago,large_office,None,0,MT1,69,1.7551412378922218,1.182616782606351
1134,chicago,large_office,None,0,MT2,36,1.9840727037042507,1.2058053469711814
1135,chicago,large_office,None,0,MT3,17,2.88284068059592,1.2240173701252945
1136,chicago,large_office,None,0,MT4,12,2.543682953466988,1.2318924818816155
1137,chicago,large_office,None,0,MT5,10,2.823488078348357,1.23258650581507
1138,chicago,large_office,None,0,MT6,4,3.3915772712893175,1.4400204354415231
1139,chicago,large_office,None,0,FC1,4475,2.6560289505784467,1.176046689369649
1140,chicago,large_office,None,0,FC2,8294,10.5486532080276,1.176093956227467
1141,chicago,large_office,None,0,FC3,20,5.087365906933976,1.1767331170212445
1142,chicago,large_office,None,0,FC4,9,3.0524195441603856,1.296018391897371
1143,chicago,large_office,None,0,FC5,4,4.748208179805045,1.362686004649293
1144,chicago,medium_office,None,0,RE1,3,2.3634960162371255,1.5935757816897758
1145,chicago,medium_office,None,0,RE2,1,4.986976594260335,2.198521664969702
1146,chicago,medium_office,None,0,RE3,1,8.831596780672726,3.412221760860905
1147,chicago,medium_office,None,0,RE4,1,26.195414179961475,8.497818024529675
1148,chicago,medium_office,None,0,RE5,1,73.59138762556996,21.265130538234565
1149,chicago,medium_office,None,0,GT1,1,27.69229499024499,16.417951868081474
1150,chicago,medium_office,None,0,GT2,1,36.240272248969255,21.485797608300082
1151,chicago,medium_office,None,0,GT3,1,62.75081923109568,30.825446959957727
1152,chicago,medium_office,None,0,GT4,1,89.41893261430458,43.92577815386317
1153,chicago,medium_office,None,0,GT5,1,171.31406957692099,65.45435459315011
1154,chicago,medium_office,None,0,GT6,1,339.3113664110559,113.27894765117942
1155,chicago,medium_office,None,0,MT1,11,2.5998456178608382,1.2004174729156336
1156,chicago,medium_office,None,0,MT2,6,3.0725448211082633,1.2795893918066825
1157,chicago,medium_office,None,0,MT3,3,4.726992032474251,1.3753226339755702
1158,chicago,medium_office,None,0,MT4,2,3.9391600270618756,1.3072728161486542
1159,chicago,medium_office,None,0,MT5,2,5.246961156046418,1.5696111694512742
1160,chicago,medium_office,None,0,MT6,1,7.878320054123751,2.292204389959284
1161,chicago,medium_office,None,0,FC1,703,3.876921298634298,1.1763363708832049
1162,chicago,medium_office,None,0,FC2,1303,15.398176545784873,1.1764326764489415
1163,chicago,medium_office,None,0,FC3,4,9.453984064948502,1.4984858549286062
1164,chicago,medium_office,None,0,FC4,2,6.3026560432990015,1.8337635119674272
1165,chicago,medium_office,None,0,FC5,1,11.029648075773252,2.1691045245725813
1166,chicago,midrise_apartment,None,0,RE1,1,2.3660813391774353,1.210116865022809
1167,chicago,midrise_apartment,None,0,RE2,1,14.977294876993167,5.0084875325040175
1168,chicago,midrise_apartment,None,0,RE3,1,26.523771812179053,7.773437223620114
1169,chicago,midrise_apartment,None,0,RE4,1,78.67220452764973,19.35901579115498
1170,chicago,midrise_apartment,None,0,RE5,1,221.01565789256426,48.44443558362025
1171,chicago,midrise_apartment,None,0,GT1,1,83.16775907208685,37.40199996695067
1172,chicago,midrise_apartment,None,0,GT2,1,108.83974160216204,48.947140781784654
1173,chicago,midrise_apartment,None,0,GT3,1,188.45837866548274,70.22394604646291
1174,chicago,midrise_apartment,None,0,GT4,1,268.55023199663896,100.06802104549328
1175,chicago,midrise_apartment,None,0,GT5,1,514.5043872041333,149.11261696955222
1176,chicago,midrise_apartment,None,0,GT6,1,1019.0475719703297,258.06259089738205
1177,chicago,midrise_apartment,None,0,MT1,4,2.8392976070129228,1.3922473521613803
1178,chicago,midrise_apartment,None,0,MT2,2,3.0759057409306663,1.3603985565237013
1179,chicago,midrise_apartment,None,0,MT3,1,4.732162678354871,1.4621775844617235
1180,chicago,midrise_apartment,None,0,MT4,1,5.915203347943589,2.084745384095817
1181,chicago,midrise_apartment,None,0,MT5,1,7.87905085946086,2.5031038662450733
1182,chicago,midrise_apartment,None,0,MT6,1,23.660813391774354,7.310887922308617
1183,chicago,midrise_apartment,None,0,FC1,221,3.6603278317074923,1.1794655485060492
1184,chicago,midrise_apartment,None,0,FC2,409,14.515909015853566,1.1777761548365202
1185,chicago,midrise_apartment,None,0,FC3,1,7.0982440175323065,1.194839145511632
1186,chicago,midrise_apartment,None,0,FC4,1,9.464325356709741,2.924355168923447
1187,chicago,midrise_apartment,None,0,FC5,1,33.1251387484841,6.918266163517968
1188,chicago,outpatient_healthcare,None,0,RE1,3,1.2187109526851394,1.524585989910384
1189,chicago,outpatient_healthcare,None,0,RE2,1,2.5714801101656444,2.103342286849441
1190,chicago,outpatient_healthcare,None,0,RE3,1,4.553916593200138,3.2644983381710326
1191,chicago,outpatient_healthcare,None,0,RE4,1,13.507379725593628,8.129926705630607
1192,chicago,outpatient_healthcare,None,0,RE5,1,37.94659669677296,20.344511045361283
1193,chicago,outpatient_healthcare,None,0,GT1,1,14.279229995627551,15.70717859087845
1194,chicago,outpatient_healthcare,None,0,GT2,1,18.68690127450547,20.555624898446904
1195,chicago,outpatient_healthcare,None,0,GT3,1,32.356775793790455,29.490937994830794
1196,chicago,outpatient_healthcare,None,0,GT4,1,46.10789770992111,42.02412382188694
1197,chicago,outpatient_healthcare,None,0,GT5,1,88.33623222046118,62.6206755511358
1198,chicago,outpatient_healthcare,None,0,GT6,1,174.9622067373209,108.37482504763646
1199,chicago,outpatient_healthcare,None,0,MT1,14,1.7061953337591953,1.2050033250731387
1200,chicago,outpatient_healthcare,None,0,MT2,7,1.848378278239128,1.17743788953225
1201,chicago,outpatient_healthcare,None,0,MT3,4,3.2498958738270387,1.4463184071327952
1202,chicago,outpatient_healthcare,None,0,MT4,3,3.0467773817128485,1.5466002498148543
1203,chicago,outpatient_healthcare,None,0,MT5,2,2.7055383149610095,1.2379772591194058
1204,chicago,outpatient_healthcare,None,0,MT6,1,4.062369842283798,1.807898008915994
1205,chicago,outpatient_healthcare,None,0,FC1,892,2.5365437295220032,1.1772308674857388
1206,chicago,outpatient_healthcare,None,0,FC2,1652,10.066552469179252,1.1763953324634886
1207,chicago,outpatient_healthcare,None,0,FC3,4,4.874843810740558,1.1818795938883662
1208,chicago,outpatient_healthcare,None,0,FC4,2,3.2498958738270387,1.4463184071327952
1209,chicago,outpatient_healthcare,None,0,FC5,1,5.6873177791973175,1.7108071899186534
1210,chicago,primary_school,None,0,RE1,6,3.196901754309876,1.2719860325979089
1211,chicago,primary_school,None,0,RE2,2,6.745462701593838,1.754851499587961
1212,chicago,primary_school,None,0,RE3,1,5.972878110968952,1.3618111136639521
1213,chicago,primary_school,None,0,RE4,1,17.71616388846723,3.391462759084754
1214,chicago,primary_school,None,0,RE5,1,49.770432145014254,8.486872521783619
1215,chicago,primary_school,None,0,GT1,1,18.728516110665357,6.552372877404142
1216,chicago,primary_school,None,0,GT2,1,24.509580116375716,8.574940323203144
1217,chicago,primary_school,None,0,GT3,1,42.4388707884636,12.302376338851419
1218,chicago,primary_school,None,0,GT4,1,60.47472485236182,17.53069321355475
1219,chicago,primary_school,None,0,GT5,1,115.86104774578043,26.122706485572557
1220,chicago,primary_school,None,0,GT6,1,229.47893609395342,45.20940919637421
1221,chicago,primary_school,None,0,MT1,18,2.8772115788788883,1.229203011985271
1222,chicago,primary_school,None,0,MT2,9,3.1169792104521292,1.2010839888352813
1223,chicago,primary_school,None,0,MT3,5,5.32816959051646,1.43438200282401
1224,chicago,primary_school,None,0,MT4,3,3.9961271928873447,1.2270689789783524
1225,chicago,primary_school,None,0,MT5,3,5.322841420925943,1.473312342534459
1226,chicago,primary_school,None,0,MT6,1,5.32816959051646,1.43438200282401
1227,chicago,primary_school,None,0,FC1,1124,4.1922038338183505,1.1769391209571567
1228,chicago,primary_school,None,0,FC2,2082,16.639873631182905,1.1762912756180397
1229,chicago,primary_school,None,0,FC3,6,9.590705262929628,1.4065507102319021
1230,chicago,primary_school,None,0,FC4,3,6.393803508619752,1.7212584033888119
1231,chicago,primary_school,None,0,FC5,1,7.459437426723044,1.3573503767464241
1232,chicago,quick_service_restaurant,None,0,RE1,1,3.4779659804788383,1.9426741253686033
1233,chicago,quick_service_restaurant,None,0,RE2,1,22.015524656431047,8.040429331958284
1234,chicago,quick_service_restaurant,None,0,RE3,1,38.98799864116778,12.479171058589712
1235,chicago,quick_service_restaurant,None,0,RE4,1,115.64236885092137,31.078204227300084
1236,chicago,quick_service_restaurant,None,0,RE5,1,324.8768022365283,77.77079573600625
1237,chicago,quick_service_restaurant,None,0,GT1,1,122.25050421383116,60.04370294555219
1238,chicago,quick_service_restaurant,None,0,GT2,1,159.98643510202655,78.57781893301282
1239,chicago,quick_service_restaurant,None,0,GT3,1,277.0199903451395,112.73476711951533
1240,chicago,quick_service_restaurant,None,0,GT4,1,394.74913878434813,160.64527392423088
1241,chicago,quick_service_restaurant,None,0,GT5,1,756.2837024551234,239.3795435181283
1242,chicago,quick_service_restaurant,None,0,GT6,1,1497.9251681324308,414.2835560369436
1243,chicago,quick_service_restaurant,None,0,MT1,2,2.086779588287303,1.292300613832158
1244,chicago,quick_service_restaurant,None,0,MT2,1,2.2606778873112447,1.2627381814895922
1245,chicago,quick_service_restaurant,None,0,MT3,1,6.955931960957677,2.714421380652021
1246,chicago,quick_service_restaurant,None,0,MT4,1,8.694914951197095,3.8701711091327646
1247,chicago,quick_service_restaurant,None,0,MT5,1,11.581626714994531,4.6468217846669
1248,chicago,quick_service_restaurant,None,0,MT6,1,34.77965980478838,13.572106903260105
1249,chicago,quick_service_restaurant,None,0,FC1,119,2.8971456617388722,1.1790089266862054
1250,chicago,quick_service_restaurant,None,0,FC2,220,11.477287735580166,1.176086529854446
1251,chicago,quick_service_restaurant,None,0,FC3,1,10.433897941436515,2.2181279192641514
1252,chicago,quick_service_restaurant,None,0,FC4,1,13.911863921915353,5.428842761304042
1253,chicago,quick_service_restaurant,None,0,FC5,1,48.691523726703736,12.843234495492432
1254,chicago,secondary_school,None,0,RE1,24,4.9142335932065135,1.199322640956205
1255,chicago,secondary_school,None,0,RE2,6,7.776774661249308,1.2409529749355501
1256,chicago,secondary_school,None,0,RE3,4,9.18142642997417,1.2840163802641797
1257,chicago,secondary_school,None,0,RE4,2,13.616522247843049,1.5988611386804124
1258,chicago,secondary_school,None,0,RE5,1,19.126606664225854,2.0005129980664127
1259,chicago,secondary_school,None,0,GT1,1,7.19730461671704,1.544515612291768
1260,chicago,secondary_school,None,0,GT2,1,9.418947720312485,2.0212722095425697
1261,chicago,secondary_school,None,0,GT3,1,16.309112737454118,2.89989789640491
1262,chicago,secondary_school,None,0,GT4,1,23.240229701205806,4.132308992366067
1263,chicago,secondary_school,None,0,GT5,1,44.525003951781514,6.157605612070494
1264,chicago,secondary_school,None,0,GT6,1,88.1879694274214,10.65669485433043
1265,chicago,secondary_school,None,0,MT1,86,5.282801112697002,1.1869499941168513
1266,chicago,secondary_school,None,0,MT2,44,5.856128365237762,1.186769579161065
1267,chicago,secondary_school,None,0,MT3,21,8.5999087881114,1.2175785221587323
1268,chicago,secondary_school,None,0,MT4,15,7.678489989385178,1.2400004480690217
1269,chicago,secondary_school,None,0,MT5,12,8.182198932688845,1.1910710782759206
1270,chicago,secondary_school,None,0,MT6,5,10.23798665251357,1.4494982406651575
1271,chicago,secondary_school,None,0,FC1,5558,7.966382174053859,1.176221438356074
1272,chicago,secondary_school,None,0,FC2,10300,31.63537875626693,1.1761270436936677
1273,chicago,secondary_school,None,0,FC3,25,15.356979978770356,1.184478039946528
1274,chicago,secondary_school,None,0,FC4,11,9.009428254211942,1.2755584517853387
