,City,Building,AC,num_AC_modules,ABC,num_ABC_modules,Furnace,num_Furnace_modules,PrimeMover,num_PM_modules,PV Module,num_PV_modules,BES,num_BES_modules
17,atlanta,hospital,AC3,53,,0,F4,10,,0,Silevo_Triex_U300_Black__2014_,2235,,0
18,atlanta,large_hotel,AC3,14,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,882,,0
19,atlanta,large_office,AC3,43,,0,F4,25,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
20,atlanta,medium_office,AC3,9,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,990,Li3,3
21,atlanta,midrise_apartment,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
22,atlanta,outpatient_healthcare,AC3,11,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
23,atlanta,primary_school,AC3,14,,0,F4,7,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,32
24,atlanta,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
25,atlanta,secondary_school,AC3,68,,0,F4,24,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,18
26,atlanta,small_hotel,AC3,5,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
27,atlanta,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
28,atlanta,stand_alone_retail,AC3,5,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,10
29,atlanta,strip_mall,AC3,5,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,9
30,atlanta,supermarket,AC3,6,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
31,atlanta,warehouse,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,28
32,baltimore,full_service_restaurant,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
33,baltimore,hospital,AC3,54,,0,F4,12,,0,Silevo_Triex_U300_Black__2014_,2235,,0
34,baltimore,large_hotel,AC3,14,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,882,,0
35,baltimore,large_office,AC3,49,,0,F4,31,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
36,baltimore,medium_office,AC3,9,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,990,Li3,3
37,baltimore,midrise_apartment,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
38,baltimore,outpatient_healthcare,AC3,12,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
39,baltimore,primary_school,AC3,15,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,30
40,baltimore,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
41,baltimore,secondary_school,AC3,71,,0,F4,31,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,18
42,baltimore,small_hotel,AC3,5,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
43,baltimore,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
44,baltimore,stand_alone_retail,AC3,5,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,9
45,baltimore,strip_mall,AC3,5,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,8
46,baltimore,supermarket,AC3,6,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
47,baltimore,warehouse,AC3,3,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,24
48,chicago,full_service_restaurant,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
49,chicago,hospital,AC3,54,,0,F4,13,,0,Silevo_Triex_U300_Black__2014_,2235,,0
50,chicago,large_hotel,AC3,14,,0,F4,11,,0,Silevo_Triex_U300_Black__2014_,882,,0
51,chicago,large_office,AC3,46,,0,F4,33,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
52,chicago,medium_office,AC3,9,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,990,Li3,3
53,chicago,midrise_apartment,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,3
54,chicago,outpatient_healthcare,AC3,11,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
55,chicago,primary_school,AC3,14,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,28
56,chicago,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
57,chicago,secondary_school,AC3,68,,0,F4,34,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,18
58,chicago,small_hotel,AC3,5,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
59,chicago,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,3
60,chicago,stand_alone_retail,AC3,5,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,9
61,chicago,strip_mall,AC3,4,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,8
62,chicago,supermarket,AC3,6,,0,F4,7,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
63,chicago,warehouse,AC3,3,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,22
64,denver,full_service_restaurant,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
65,denver,hospital,AC3,37,,0,F4,11,,0,Silevo_Triex_U300_Black__2014_,2235,,0
66,denver,large_hotel,AC3,9,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,882,,0
67,denver,large_office,AC3,31,,0,F4,28,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
68,denver,medium_office,AC3,10,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
69,denver,midrise_apartment,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,5
70,denver,outpatient_healthcare,AC3,11,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
71,denver,primary_school,AC3,12,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,38
72,denver,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
73,denver,secondary_school,AC3,47,,0,F4,25,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,28
74,denver,small_hotel,AC3,4,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
75,denver,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,5
76,denver,stand_alone_retail,AC3,4,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,12
77,denver,strip_mall,AC3,4,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,11
78,denver,supermarket,AC3,5,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,2
79,denver,warehouse,AC3,3,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,30
80,duluth,full_service_restaurant,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
81,duluth,hospital,AC3,46,,0,F4,17,,0,Silevo_Triex_U300_Black__2014_,2235,,0
82,duluth,large_hotel,AC3,12,,0,F4,13,,0,Silevo_Triex_U300_Black__2014_,882,,0
83,duluth,large_office,AC3,40,,0,F4,40,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
84,duluth,medium_office,AC3,7,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
85,duluth,midrise_apartment,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
86,duluth,outpatient_healthcare,AC3,1,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,819,Li3,7
87,duluth,primary_school,AC3,11,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,30
88,duluth,quick_service_restaurant,AC3,1,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
89,duluth,secondary_school,AC3,53,,0,F4,38,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,22
90,duluth,small_hotel,AC3,4,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
91,duluth,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
92,duluth,stand_alone_retail,AC3,3,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,10
93,duluth,strip_mall,AC3,3,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,9
94,duluth,supermarket,AC3,3,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,2
95,duluth,warehouse,AC3,2,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,24
96,fairbanks,full_service_restaurant,AC3,1,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
97,fairbanks,hospital,AC3,35,,0,F4,19,,0,Silevo_Triex_U300_Black__2014_,2235,,0
98,fairbanks,large_hotel,AC3,9,,0,F4,15,,0,Silevo_Triex_U300_Black__2014_,882,,0
99,fairbanks,large_office,AC3,29,,0,F4,42,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
100,fairbanks,medium_office,AC3,4,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,990,Li3,3
101,fairbanks,midrise_apartment,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,3
102,fairbanks,outpatient_healthcare,AC3,7,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
103,fairbanks,primary_school,AC3,6,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,22
104,fairbanks,quick_service_restaurant,AC3,1,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
105,fairbanks,secondary_school,AC3,25,,0,F4,42,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,16
106,fairbanks,small_hotel,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
107,fairbanks,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,3
108,fairbanks,stand_alone_retail,AC3,2,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,7
109,fairbanks,strip_mall,AC3,2,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,6
110,fairbanks,supermarket,AC3,2,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
111,fairbanks,warehouse,AC3,1,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,16
112,helena,full_service_restaurant,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
113,helena,hospital,AC3,36,,0,F4,13,,0,Silevo_Triex_U300_Black__2014_,2235,,0
114,helena,large_hotel,AC3,9,,0,F4,12,,0,Silevo_Triex_U300_Black__2014_,882,,0
115,helena,large_office,AC3,30,,0,F4,33,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
116,helena,medium_office,AC3,7,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
117,helena,midrise_apartment,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
118,helena,outpatient_healthcare,AC3,9,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
119,helena,primary_school,AC3,9,,0,F4,7,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,34
120,helena,quick_service_restaurant,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
121,helena,secondary_school,AC3,37,,0,F4,32,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,26
122,helena,small_hotel,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
123,helena,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
124,helena,stand_alone_retail,AC3,3,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,10
125,helena,strip_mall,AC3,3,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,10
126,helena,supermarket,AC3,4,,0,F4,7,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
127,helena,warehouse,AC3,2,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,26
128,houston,full_service_restaurant,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
129,houston,hospital,AC3,58,,0,F4,11,,0,Silevo_Triex_U300_Black__2014_,2235,,0
130,houston,large_hotel,AC3,14,,0,F4,7,,0,Silevo_Triex_U300_Black__2014_,882,,0
131,houston,large_office,AC3,51,,0,F4,23,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
132,houston,medium_office,AC3,11,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,990,Li3,2
133,houston,midrise_apartment,AC3,4,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,3
134,houston,outpatient_healthcare,AC3,14,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
135,houston,primary_school,AC3,17,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,26
136,houston,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
137,houston,secondary_school,AC3,82,,0,F4,23,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,8
138,houston,small_hotel,AC3,6,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
139,houston,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,3
140,houston,stand_alone_retail,AC3,7,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,7
141,houston,strip_mall,AC3,6,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,7
142,houston,supermarket,AC3,8,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
143,houston,warehouse,AC3,4,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,24
144,las_vegas,full_service_restaurant,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
145,las_vegas,hospital,AC3,45,,0,F4,10,,0,Silevo_Triex_U300_Black__2014_,2235,,0
146,las_vegas,large_hotel,AC3,13,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,882,,0
147,las_vegas,large_office,AC3,38,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
148,las_vegas,medium_office,AC3,12,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
149,las_vegas,midrise_apartment,AC3,4,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,5
150,las_vegas,outpatient_healthcare,AC3,13,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
151,las_vegas,primary_school,AC3,17,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,42
152,las_vegas,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
153,las_vegas,secondary_school,AC3,67,,0,F4,17,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,22
154,las_vegas,small_hotel,AC3,5,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
155,las_vegas,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,5
156,las_vegas,stand_alone_retail,AC3,5,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,14
157,las_vegas,strip_mall,AC3,5,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,13
158,las_vegas,supermarket,AC3,8,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,2
159,las_vegas,warehouse,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,34
160,los_angeles,full_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
161,los_angeles,hospital,AC3,45,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,2235,,0
162,los_angeles,large_hotel,AC3,11,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,882,,0
163,los_angeles,large_office,AC3,35,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
164,los_angeles,medium_office,AC3,6,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
165,los_angeles,midrise_apartment,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,5
166,los_angeles,outpatient_healthcare,AC3,7,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
167,los_angeles,primary_school,AC3,9,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,38
168,los_angeles,quick_service_restaurant,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
169,los_angeles,secondary_school,AC3,41,,0,F4,10,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,22
170,los_angeles,small_hotel,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
171,los_angeles,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,5
172,los_angeles,stand_alone_retail,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,13
173,los_angeles,strip_mall,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,12
174,los_angeles,supermarket,AC3,2,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
175,los_angeles,warehouse,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,32
176,miami,full_service_restaurant,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
177,miami,hospital,AC3,58,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,2235,,0
178,miami,large_hotel,AC3,15,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,882,,0
179,miami,large_office,AC3,54,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
180,miami,medium_office,AC3,9,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,990,Li3,2
181,miami,midrise_apartment,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,3
182,miami,outpatient_healthcare,AC3,12,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
183,miami,primary_school,AC3,15,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,26
184,miami,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
185,miami,secondary_school,AC3,75,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,4
186,miami,small_hotel,AC3,5,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
187,miami,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
188,miami,stand_alone_retail,AC3,6,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,8
189,miami,strip_mall,AC3,5,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,7
190,miami,supermarket,AC3,6,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
191,miami,warehouse,AC3,10,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,20
192,minneapolis,full_service_restaurant,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
193,minneapolis,hospital,AC3,52,,0,F4,17,,0,Silevo_Triex_U300_Black__2014_,2235,,0
194,minneapolis,large_hotel,AC3,14,,0,F4,13,,0,Silevo_Triex_U300_Black__2014_,882,,0
195,minneapolis,large_office,AC3,46,,0,F4,40,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
196,minneapolis,medium_office,AC3,10,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
197,minneapolis,midrise_apartment,AC3,3,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
198,minneapolis,outpatient_healthcare,AC3,12,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
199,minneapolis,primary_school,AC3,15,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,32
200,minneapolis,quick_service_restaurant,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
201,minneapolis,secondary_school,AC3,67,,0,F4,39,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,20
202,minneapolis,small_hotel,AC3,5,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
203,minneapolis,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
204,minneapolis,stand_alone_retail,AC3,5,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,10
205,minneapolis,strip_mall,AC3,5,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,9
206,minneapolis,supermarket,AC3,6,,0,F4,8,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
207,minneapolis,warehouse,AC3,3,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,24
208,phoenix,full_service_restaurant,AC3,4,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
209,phoenix,hospital,AC3,53,,0,F4,10,,0,Silevo_Triex_U300_Black__2014_,2235,,0
210,phoenix,large_hotel,AC3,15,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,882,,0
211,phoenix,large_office,AC3,50,,0,F4,9,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
212,phoenix,medium_office,AC3,13,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
213,phoenix,midrise_apartment,AC3,4,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
214,phoenix,outpatient_healthcare,AC3,15,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
215,phoenix,primary_school,AC3,20,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,38
216,phoenix,quick_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
217,phoenix,secondary_school,AC3,84,,0,F4,14,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,14
218,phoenix,small_hotel,AC3,6,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,1
219,phoenix,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,5
220,phoenix,stand_alone_retail,AC3,7,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,12
221,phoenix,strip_mall,AC3,6,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,11
222,phoenix,supermarket,AC3,10,,0,F4,4,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,2
223,phoenix,warehouse,AC3,5,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,34
224,san_francisco,full_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
225,san_francisco,hospital,AC3,39,,0,F4,11,,0,Silevo_Triex_U300_Black__2014_,2235,,0
226,san_francisco,large_hotel,AC3,10,,0,F4,6,,0,Silevo_Triex_U300_Black__2014_,882,,0
227,san_francisco,large_office,AC3,34,,0,F4,10,,0,Silevo_Triex_U300_Black__2014_,2128,Li3,1
228,san_francisco,medium_office,AC3,5,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,990,Li3,4
229,san_francisco,midrise_apartment,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,468,Li3,4
230,san_francisco,outpatient_healthcare,AC3,8,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,819,Li3,1
231,san_francisco,primary_school,AC3,10,,0,F4,5,,0,Silevo_Triex_U300_Black__2014_,4095,Li3,38
232,san_francisco,quick_service_restaurant,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,162,Li3,1
233,san_francisco,secondary_school,AC3,49,,0,F4,16,,0,Silevo_Triex_U300_Black__2014_,7040,Li3,24
234,san_francisco,small_hotel,AC3,3,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,602,Li3,2
235,san_francisco,small_office,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,360,Li3,4
236,san_francisco,stand_alone_retail,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1368,Li3,13
237,san_francisco,strip_mall,AC3,2,,0,F4,2,,0,Silevo_Triex_U300_Black__2014_,1251,Li3,11
238,san_francisco,supermarket,AC3,2,,0,F4,3,,0,Silevo_Triex_U300_Black__2014_,2493,Li3,1
239,san_francisco,warehouse,AC3,1,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,2745,Li3,30
240,seattle,full_service_restaurant,AC3,2,,0,F4,1,,0,Silevo_Triex_U300_Black__2014_,306,Li3,1
