,City,Building,PM_id,alpha_CHP,beta_ABC,GHG_int_100,energy_demand_int,technology,GHG_int_100_ces,percent_change_GHG_int_100
2239,atlanta,secondary_school,GT5,1.0,1.0,130625.85712583113,150.94349888537434,Gas Turbine,76584.39970136859,70.564576643795
2240,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2241,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2242,atlanta,secondary_school,GT6,1.0,0.0,82580.47492819835,150.94349888537434,Gas Turbine,76584.39970136859,7.829368970979365
2243,atlanta,secondary_school,GT6,1.0,1.0,130934.2263962142,150.94349888537434,Gas Turbine,76584.39970136859,70.96722949683755
2244,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2245,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2246,atlanta,secondary_school,MT1,1.0,0.0,300517.0885186394,150.94349888537434,Microturbine,76584.39970136859,292.39987476623
2247,atlanta,secondary_school,MT1,1.0,1.0,230924.4947139284,150.94349888537434,Microturbine,76584.39970136859,201.52941802036702
2248,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2249,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2250,atlanta,secondary_school,MT2,1.0,0.0,91925.82055132328,150.94349888537434,Microturbine,76584.39970136859,20.032044267209344
2251,atlanta,secondary_school,MT2,1.0,1.0,125182.03067891723,150.94349888537434,Microturbine,76584.39970136859,63.4563059409607
2252,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2253,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2254,atlanta,secondary_school,MT3,1.0,0.0,93942.63495169433,150.94349888537434,Microturbine,76584.39970136859,22.665497566099674
2255,atlanta,secondary_school,MT3,1.0,1.0,132367.51848846787,150.94349888537434,Microturbine,76584.39970136859,72.83874915076525
2256,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2257,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2258,atlanta,secondary_school,MT4,1.0,0.0,98264.51473276899,150.94349888537434,Microturbine,76584.39970136859,28.30878758068136
2259,atlanta,secondary_school,MT4,1.0,1.0,132546.2336098425,150.94349888537434,Microturbine,76584.39970136859,73.07210623402437
2260,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2261,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2262,atlanta,secondary_school,MT5,1.0,0.0,91308.3034499678,150.94349888537434,Microturbine,76584.39970136859,19.225721956447085
2263,atlanta,secondary_school,MT5,1.0,1.0,130588.87377132678,150.94349888537434,Microturbine,76584.39970136859,70.51628566724028
2264,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2265,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2266,atlanta,secondary_school,MT6,1.0,0.0,94034.4221396848,150.94349888537434,Microturbine,76584.39970136859,22.785348591045203
2267,atlanta,secondary_school,MT6,1.0,1.0,132414.97106875296,150.94349888537434,Microturbine,76584.39970136859,72.90071030795932
2268,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2269,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2270,atlanta,secondary_school,FC1,1.0,0.0,2168.959847731307,150.94349888537434,Fuel Cell,76584.39970136859,-97.16788294197134
2271,atlanta,secondary_school,FC1,1.0,1.0,84288.87164412052,150.94349888537434,Fuel Cell,76584.39970136859,10.060106200211226
2272,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2273,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2274,atlanta,secondary_school,FC2,1.0,0.0,53538.078783895005,150.94349888537434,Fuel Cell,76584.39970136859,-30.092709490888307
2275,atlanta,secondary_school,FC2,1.0,1.0,120433.3426250213,150.94349888537434,Fuel Cell,76584.39970136859,57.25571146948497
2276,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2277,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2278,atlanta,secondary_school,FC3,1.0,0.0,36136.98812537363,150.94349888537434,Fuel Cell,76584.39970136859,-52.81416546152303
2279,atlanta,secondary_school,FC3,1.0,1.0,109538.97043680225,150.94349888537434,Fuel Cell,76584.39970136859,43.03039635217608
2280,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2281,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2282,atlanta,secondary_school,FC4,1.0,0.0,11489.804905135903,150.94349888537434,Fuel Cell,76584.39970136859,-84.9971992338662
2283,atlanta,secondary_school,FC4,1.0,1.0,89740.65930281016,150.94349888537434,Fuel Cell,76584.39970136859,17.178772247014777
2284,atlanta,secondary_school,None,0.0,0.0,76584.39970136862,150.94349888537434,None,76584.39970136859,3.8002296251221526e-14
2285,atlanta,secondary_school,None,0.0,1.0,134559.9199241731,150.94349888537434,None,76584.39970136859,75.70147503783133
2286,atlanta,secondary_school,FC5,1.0,0.0,29625.52973482965,150.94349888537434,Fuel Cell,76584.39970136859,-61.31649546075866
2287,atlanta,secondary_school,FC5,1.0,1.0,104073.75366654334,150.94349888537434,Fuel Cell,76584.39970136859,35.894195256953246
2288,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2289,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2290,atlanta,small_hotel,RE1,1.0,0.0,51986.756836606706,159.27451929791897,Reciprocating Engine,60708.926271193515,-14.36719436549398
2291,atlanta,small_hotel,RE1,1.0,1.0,51474.09775911173,159.27451929791897,Reciprocating Engine,60708.926271193515,-15.211648565202385
2292,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2293,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2294,atlanta,small_hotel,RE2,1.0,0.0,56345.338744164605,159.27451929791897,Reciprocating Engine,60708.926271193515,-7.187719821523906
2295,atlanta,small_hotel,RE2,1.0,1.0,61917.86492377547,159.27451929791897,Reciprocating Engine,60708.926271193515,1.9913688593033156
2296,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2297,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2298,atlanta,small_hotel,RE3,1.0,0.0,53749.03706799932,159.27451929791897,Reciprocating Engine,60708.926271193515,-11.464358918330388
2299,atlanta,small_hotel,RE3,1.0,1.0,62134.4321030056,159.27451929791897,Reciprocating Engine,60708.926271193515,2.348099232465739
2300,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2301,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2302,atlanta,small_hotel,RE4,1.0,0.0,52244.09834355733,159.27451929791897,Reciprocating Engine,60708.926271193515,-13.94330034733749
2303,atlanta,small_hotel,RE4,1.0,1.0,63821.603186414395,159.27451929791897,Reciprocating Engine,60708.926271193515,5.1272145735475645
2304,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2305,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2306,atlanta,small_hotel,RE5,1.0,0.0,53458.34839310048,159.27451929791897,Reciprocating Engine,60708.926271193515,-11.943182532505842
2307,atlanta,small_hotel,RE5,1.0,1.0,66542.36736882941,159.27451929791897,Reciprocating Engine,60708.926271193515,9.608868836812007
2308,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2309,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2310,atlanta,small_hotel,GT1,1.0,0.0,82393.83678791979,159.27451929791897,Gas Turbine,60708.926271193515,35.71947627579077
2311,atlanta,small_hotel,GT1,1.0,1.0,77053.09372354725,159.27451929791897,Gas Turbine,60708.926271193515,26.92218172224382
2312,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2313,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2314,atlanta,small_hotel,GT2,1.0,0.0,76341.00762804948,159.27451929791897,Gas Turbine,60708.926271193515,25.749230495406433
2315,atlanta,small_hotel,GT2,1.0,1.0,72379.3616762952,159.27451929791897,Gas Turbine,60708.926271193515,19.223590535876973
2316,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2317,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2318,atlanta,small_hotel,GT3,1.0,0.0,67617.19182962656,159.27451929791897,Gas Turbine,60708.926271193515,11.379324232441634
2319,atlanta,small_hotel,GT3,1.0,1.0,68790.08602100614,159.27451929791897,Gas Turbine,60708.926271193515,13.311320502874954
2320,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2321,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2322,atlanta,small_hotel,GT4,1.0,0.0,71652.41126954008,159.27451929791897,Gas Turbine,60708.926271193515,18.026154752697828
2323,atlanta,small_hotel,GT4,1.0,1.0,71905.90738584082,159.27451929791897,Gas Turbine,60708.926271193515,18.443714627119494
2324,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2325,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2326,atlanta,small_hotel,GT5,1.0,0.0,64414.53542015499,159.27451929791897,Gas Turbine,60708.926271193515,6.103895055577346
2327,atlanta,small_hotel,GT5,1.0,1.0,70556.39987488471,159.27451929791897,Gas Turbine,60708.926271193515,16.22080015004949
2328,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2329,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2330,atlanta,small_hotel,GT6,1.0,0.0,62205.32179575211,159.27451929791897,Gas Turbine,60708.926271193515,2.464869034042921
2331,atlanta,small_hotel,GT6,1.0,1.0,71056.0583006767,159.27451929791897,Gas Turbine,60708.926271193515,17.043839621312678
2332,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2333,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2334,atlanta,small_hotel,MT1,1.0,0.0,237463.8644128706,159.27451929791897,Microturbine,60708.926271193515,291.1514813358635
2335,atlanta,small_hotel,MT1,1.0,1.0,193062.52644340956,159.27451929791897,Microturbine,60708.926271193515,218.01340972656612
2336,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2337,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2338,atlanta,small_hotel,MT2,1.0,0.0,71154.04917619593,159.27451929791897,Microturbine,60708.926271193515,17.205250605722934
2339,atlanta,small_hotel,MT2,1.0,1.0,66274.24924207655,159.27451929791897,Microturbine,60708.926271193515,9.167223524959274
2340,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2341,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2342,atlanta,small_hotel,MT3,1.0,0.0,71917.3226091696,159.27451929791897,Microturbine,60708.926271193515,18.46251783124434
2343,atlanta,small_hotel,MT3,1.0,1.0,72820.88129508706,159.27451929791897,Microturbine,60708.926271193515,19.950863518468605
2344,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2345,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2346,atlanta,small_hotel,MT4,1.0,0.0,75657.23877347122,159.27451929791897,Microturbine,60708.926271193515,24.622923547522383
2347,atlanta,small_hotel,MT4,1.0,1.0,73489.0892211849,159.27451929791897,Microturbine,60708.926271193515,21.051538439176102
2348,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2349,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2350,atlanta,small_hotel,MT5,1.0,0.0,69881.16523068181,159.27451929791897,Microturbine,60708.926271193515,15.108550789573988
2351,atlanta,small_hotel,MT5,1.0,1.0,70778.34085542873,159.27451929791897,Microturbine,60708.926271193515,16.586382271453825
2352,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2353,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2354,atlanta,small_hotel,MT6,1.0,0.0,71990.40138642788,159.27451929791897,Microturbine,60708.926271193515,18.58289350208364
2355,atlanta,small_hotel,MT6,1.0,1.0,72877.30955602502,159.27451929791897,Microturbine,60708.926271193515,20.04381238843525
2356,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2357,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2358,atlanta,small_hotel,FC1,1.0,0.0,-1057.794764303254,159.27451929791897,Fuel Cell,60708.926271193515,-101.74240400757209
2359,atlanta,small_hotel,FC1,1.0,1.0,15762.241155228909,159.27451929791897,Fuel Cell,60708.926271193515,-74.03636973446503
2360,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2361,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2362,atlanta,small_hotel,FC2,1.0,0.0,38770.806682864655,159.27451929791897,Fuel Cell,60708.926271193515,-36.13656332897216
2363,atlanta,small_hotel,FC2,1.0,1.0,63800.82571837384,159.27451929791897,Fuel Cell,60708.926271193515,5.09298984035472
2364,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2365,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2366,atlanta,small_hotel,FC3,1.0,0.0,24891.713183760334,159.27451929791897,Fuel Cell,60708.926271193515,-58.99826481435977
2367,atlanta,small_hotel,FC3,1.0,1.0,46184.46526340355,159.27451929791897,Fuel Cell,60708.926271193515,-23.924753573976226
2368,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2369,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2370,atlanta,small_hotel,FC4,1.0,0.0,6270.339264245737,159.27451929791897,Fuel Cell,60708.926271193515,-89.67147065616771
2371,atlanta,small_hotel,FC4,1.0,1.0,22131.129154260572,159.27451929791897,Fuel Cell,60708.926271193515,-63.54551049808003
2372,atlanta,small_hotel,None,0.0,0.0,60708.92627119354,159.27451929791897,None,60708.926271193515,3.595496442325918e-14
2373,atlanta,small_hotel,None,0.0,1.0,82482.48863277507,159.27451929791897,None,60708.926271193515,35.86550396941075
2374,atlanta,small_hotel,FC5,1.0,0.0,19970.08845014396,159.27451929791897,Fuel Cell,60708.926271193515,-67.10518588166862
2375,atlanta,small_hotel,FC5,1.0,1.0,39196.150237334885,159.27451929791897,Fuel Cell,60708.926271193515,-35.43593562791519
2376,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2377,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2378,atlanta,small_office,RE1,1.0,0.0,41302.99590685613,132.64782371229578,Reciprocating Engine,48612.54239343715,-15.036338621054787
2379,atlanta,small_office,RE1,1.0,1.0,40421.54679143706,132.64782371229578,Reciprocating Engine,48612.54239343715,-16.849551985386185
2380,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2381,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2382,atlanta,small_office,RE2,1.0,0.0,45118.9903395471,132.64782371229578,Reciprocating Engine,48612.54239343715,-7.186524057136526
2383,atlanta,small_office,RE2,1.0,1.0,47017.633026536634,132.64782371229578,Reciprocating Engine,48612.54239343715,-3.280859811841139
2384,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2385,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2386,atlanta,small_office,RE3,1.0,0.0,42935.68033295945,132.64782371229578,Reciprocating Engine,48612.54239343715,-11.677772403946717
2387,atlanta,small_office,RE3,1.0,1.0,46028.5736195348,132.64782371229578,Reciprocating Engine,48612.54239343715,-5.315436401144068
2388,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2389,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2390,atlanta,small_office,RE4,1.0,0.0,41678.88260082481,132.64782371229578,Reciprocating Engine,48612.54239343715,-14.263108760072605
2391,atlanta,small_office,RE4,1.0,1.0,46044.963436277205,132.64782371229578,Reciprocating Engine,48612.54239343715,-5.281721199396838
2392,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2393,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2394,atlanta,small_office,RE5,1.0,0.0,42712.19359593672,132.64782371229578,Reciprocating Engine,48612.54239343715,-12.137503012590837
2395,atlanta,small_office,RE5,1.0,1.0,47621.84902898008,132.64782371229578,Reciprocating Engine,48612.54239343715,-2.037937774245714
2396,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2397,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2398,atlanta,small_office,GT1,1.0,0.0,67217.0810220953,132.64782371229578,Gas Turbine,48612.54239343715,38.2710669153766
2399,atlanta,small_office,GT1,1.0,1.0,64066.01452743379,132.64782371229578,Gas Turbine,48612.54239343715,31.789063836502635
2400,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2401,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2402,atlanta,small_office,GT2,1.0,0.0,62065.54411749786,132.64782371229578,Gas Turbine,48612.54239343715,27.673931585764812
2403,atlanta,small_office,GT2,1.0,1.0,59567.430918653095,132.64782371229578,Gas Turbine,48612.54239343715,22.535107167517516
2404,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2405,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2406,atlanta,small_office,GT3,1.0,0.0,54687.505036273935,132.64782371229578,Gas Turbine,48612.54239343715,12.496698061315396
2407,atlanta,small_office,GT3,1.0,1.0,54578.294295742206,132.64782371229578,Gas Turbine,48612.54239343715,12.272042581155869
2408,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2409,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2410,atlanta,small_office,GT4,1.0,0.0,58121.86297267222,132.64782371229578,Gas Turbine,48612.54239343715,19.561454947723245
2411,atlanta,small_office,GT4,1.0,1.0,57577.35003492933,132.64782371229578,Gas Turbine,48612.54239343715,18.44134702714594
2412,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2413,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2414,atlanta,small_office,GT5,1.0,0.0,52015.25323924096,132.64782371229578,Gas Turbine,48612.54239343715,6.999656216835081
2415,atlanta,small_office,GT5,1.0,1.0,54032.01545550288,132.64782371229578,Gas Turbine,48612.54239343715,11.148302053828345
2416,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2417,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2418,atlanta,small_office,GT6,1.0,0.0,50154.7123557945,132.64782371229578,Gas Turbine,48612.54239343715,3.17237051680216
2419,atlanta,small_office,GT6,1.0,1.0,53271.65758315926,132.64782371229578,Gas Turbine,48612.54239343715,9.584183341028279
2420,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2421,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2422,atlanta,small_office,MT1,1.0,0.0,199132.5995887385,132.64782371229578,Microturbine,48612.54239343715,309.632143855167
2423,atlanta,small_office,MT1,1.0,1.0,177448.48658546468,132.64782371229578,Microturbine,48612.54239343715,265.02613903489396
2424,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2425,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2426,atlanta,small_office,MT2,1.0,0.0,57616.196104748,132.64782371229578,Microturbine,48612.54239343715,18.52125658938252
2427,atlanta,small_office,MT2,1.0,1.0,54667.06155257593,132.64782371229578,Microturbine,48612.54239343715,12.45464413306669
2428,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2429,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2430,atlanta,small_office,MT3,1.0,0.0,58357.17808363707,132.64782371229578,Microturbine,48612.54239343715,20.045517494916034
2431,atlanta,small_office,MT3,1.0,1.0,58095.56934890296,132.64782371229578,Microturbine,48612.54239343715,19.50736679994348
2432,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2433,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2434,atlanta,small_office,MT4,1.0,0.0,61509.00217456002,132.64782371229578,Microturbine,48612.54239343715,26.52907901164192
2435,atlanta,small_office,MT4,1.0,1.0,59852.556795063516,132.64782371229578,Microturbine,48612.54239343715,23.1216345581296
2436,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2437,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2438,atlanta,small_office,MT5,1.0,0.0,56617.72559361984,132.64782371229578,Microturbine,48612.54239343715,16.467320584457678
2439,atlanta,small_office,MT5,1.0,1.0,56370.216043134584,132.64782371229578,Microturbine,48612.54239343715,15.958173071698353
2440,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2441,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2442,atlanta,small_office,MT6,1.0,0.0,58419.375117130905,132.64782371229578,Microturbine,48612.54239343715,20.17346191096911
2443,atlanta,small_office,MT6,1.0,1.0,58149.88295677801,132.64782371229578,Microturbine,48612.54239343715,19.619094360776394
2444,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2445,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2446,atlanta,small_office,FC1,1.0,0.0,-3761.481134838338,132.64782371229578,Fuel Cell,48612.54239343715,-107.7376762243691
2447,atlanta,small_office,FC1,1.0,1.0,3537.6716604739786,132.64782371229578,Fuel Cell,48612.54239343715,-92.72271828154462
2448,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2449,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2450,atlanta,small_office,FC2,1.0,0.0,29633.10900450402,132.64782371229578,Fuel Cell,48612.54239343715,-39.04225628712523
2451,atlanta,small_office,FC2,1.0,1.0,39755.959429887,132.64782371229578,Fuel Cell,48612.54239343715,-18.218719958875916
2452,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2453,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2454,atlanta,small_office,FC3,1.0,0.0,18380.029699184313,132.64782371229578,Fuel Cell,48612.54239343715,-62.19076642725504
2455,atlanta,small_office,FC3,1.0,1.0,27013.87178725311,132.64782371229578,Fuel Cell,48612.54239343715,-44.43024277845615
2456,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2457,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2458,atlanta,small_office,FC4,1.0,0.0,2485.3124742472874,132.64782371229578,Fuel Cell,48612.54239343715,-94.8875077256136
2459,atlanta,small_office,FC4,1.0,1.0,9305.419248631073,132.64782371229578,Fuel Cell,48612.54239343715,-80.8579868682463
2460,atlanta,small_office,None,0.0,0.0,48612.54239343718,132.64782371229578,None,48612.54239343715,5.986897418609978e-14
2461,atlanta,small_office,None,0.0,1.0,58921.54759371122,132.64782371229578,None,48612.54239343715,21.20647201876407
2462,atlanta,small_office,FC5,1.0,0.0,14211.653210664976,132.64782371229578,Fuel Cell,48612.54239343715,-70.76545987731842
