,City,Building,PM_id,alpha_CHP,beta_ABC,GHG_base_case,GHG_leak_base_case,GHG_no_leak,GHG_int_sensitivity,GHG_leak_sensitivity,technology,percent_leak_base_case,percent_leak_sensitivity,GHG_leak_ces,percent_change_leak_base_case_to_ces,percent_change_leak_to_ces,percent_change_leak_to_base_case
2033,baltimore,stand_alone_retail,RE4,1.0,1.0,96806.69839745577,25034.504643868226,71238.55864301823,98868.32278326456,27629.764140246334,Reciprocating Engine,25.860302084763763,27.946022914554007,17646.001167628605,41.87069583670747,56.578047784179184,10.366729972481291
2034,baltimore,stand_alone_retail,RE5,1.0,0.0,91637.81049182064,23956.788063732787,67386.14963709653,93913.26265588583,26527.113018789307,Reciprocating Engine,26.14290753473547,28.246397014220626,17646.001167628605,35.763269174441916,50.32931691885527,10.729004857490185
2035,baltimore,stand_alone_retail,RE5,1.0,1.0,99001.7504356839,25010.20489281891,73491.05721321191,101087.47616424992,27596.41895103801,Reciprocating Engine,25.262386556555573,27.299542928738802,17646.001167628605,41.73298899412892,56.389080386457955,10.340635229908369
2036,baltimore,stand_alone_retail,GT1,1.0,0.0,127248.39030543616,37916.902158495315,88774.15320474759,130862.6448951046,42088.49169035702,Gas Turbine,29.79754955444452,32.16234222080246,17646.001167628605,114.87532386687957,138.51574807536505,11.001926039274428
2037,baltimore,stand_alone_retail,GT1,1.0,1.0,123994.64043356778,35833.55029239229,87416.20585044882,127091.4850058957,39675.279155446864,Gas Turbine,28.899273522705784,31.217889344519307,17646.001167628605,103.0689556913809,124.840057407628,10.721038891505536
2038,baltimore,stand_alone_retail,GT2,1.0,0.0,119321.44166164697,35512.43174216821,83251.6749772855,122668.82226886191,39417.14729157641,Gas Turbine,29.76198682116899,32.13297931986586,17646.001167628605,101.2491748403337,123.37722250572402,10.995348270593517
2039,baltimore,stand_alone_retail,GT2,1.0,1.0,116962.18567255771,33700.405473767016,82516.89590806402,119822.27089487194,37305.37498680792,Gas Turbine,28.813077731048235,31.133924193056238,17646.001167628605,90.98041053964135,111.40979552491596,10.697110204941222
2040,baltimore,stand_alone_retail,GT3,1.0,0.0,109436.21647195893,32132.43727374434,76831.15470337568,112473.99762563451,35642.842922258824,Gas Turbine,29.361794760126507,31.689851587648455,17646.001167628605,82.09472485296524,101.98821582107354,10.924803551652342
2041,baltimore,stand_alone_retail,GT3,1.0,1.0,110178.73592403706,31171.801197263216,78336.79344397667,112812.10132909969,34475.307885123024,Gas Turbine,28.292030159753033,30.559937700788293,17646.001167628605,76.65079414393071,95.37178739604528,10.597740781658281
2042,baltimore,stand_alone_retail,GT4,1.0,0.0,113111.82961827502,32174.841059887985,80464.36406354811,116154.29366069719,35689.92959714908,Gas Turbine,28.445160129113166,30.726311074995056,17646.001167628605,82.33502737669754,102.2550563048917,10.924960066526374
2043,baltimore,stand_alone_retail,GT4,1.0,1.0,113439.58500127865,31209.42004925166,81560.0236692298,116077.10486788017,34517.08119865036,Gas Turbine,27.511930732909395,29.736338822318114,17646.001167628605,76.8639804156026,95.60851702748138,10.598278161461739
2044,baltimore,stand_alone_retail,GT5,1.0,0.0,105030.5400575736,28980.959611231585,75670.25903532597,107791.04244659803,32120.783411272052,Gas Turbine,27.59288831167141,29.79912122770811,17646.001167628605,64.23528104711245,82.02868234077462,10.834091907790476
2045,baltimore,stand_alone_retail,GT5,1.0,1.0,108646.57077087407,28938.220373377233,79124.0458325139,111096.0699227473,31972.024090233386,Gas Turbine,26.635189834390044,28.77871747620391,17646.001167628605,63.993077516418175,81.1856623294671,10.483725943448864
2046,baltimore,stand_alone_retail,GT6,1.0,0.0,102250.86603533756,27431.834893628416,74482.8452819574,104873.94914397737,30391.10386201997,Gas Turbine,26.827973157848916,28.978696911944457,17646.001167628605,55.45638149424934,72.22657741727976,10.787717919222754
2047,baltimore,stand_alone_retail,GT6,1.0,1.0,107315.69196869926,27832.48817091987,78941.18460692577,109676.38163485687,30735.197027931106,Gas Turbine,25.935152315877314,28.023533024874137,17646.001167628605,57.72688614561731,74.17655556044328,10.429210781248308
2048,baltimore,stand_alone_retail,MT1,1.0,0.0,266488.39074517525,37147.66441737092,228661.45350618116,269923.78740569844,41262.3338995173,Microturbine,13.939693325287369,15.286660837156807,17646.001167628605,110.51604873243409,133.83390665989867,11.076522701174959
2049,baltimore,stand_alone_retail,MT1,1.0,1.0,244901.61584801646,34530.98131245008,209534.0545566874,247797.91944080935,38263.864884121984,Microturbine,14.099940171027564,15.44156019165526,17646.001167628605,95.68728906012308,116.8415638230639,10.810244684028195
2050,baltimore,stand_alone_retail,MT2,1.0,0.0,112797.21945356534,34721.233319417246,77453.20968924585,116005.92475589519,38552.71506664934,Microturbine,30.781993995615082,33.233401783377595,17646.001167628605,96.76544838449273,118.47847963069316,11.034981712730245
2051,baltimore,stand_alone_retail,MT2,1.0,1.0,109734.89970394212,32657.938308098725,76278.81978235231,112443.26164580559,36164.441863453285,Microturbine,29.760758333226523,32.16239135553599,17646.001167628605,85.0727425316584,104.94412031319908,10.73706344311697
2052,baltimore,stand_alone_retail,MT3,1.0,0.0,113416.18844816403,31906.896890045806,81053.43065747431,116441.52664799707,35388.095990522765,Microturbine,28.1325773036612,30.39130197725854,17646.001167628605,80.81658607491569,100.54456335094115,10.910490958971977
2053,baltimore,stand_alone_retail,MT3,1.0,1.0,114129.31470515189,31071.02110982206,82403.19154124825,116762.11229480426,34358.92075355601,Microturbine,27.224399962527322,29.426429582573537,17646.001167628605,76.07967275226926,94.71222078680962,10.581884747568186
2054,baltimore,stand_alone_retail,MT4,1.0,0.0,116192.82828751854,32205.14349491731,83476.18079766197,119208.77680029179,35732.59600262981,Microturbine,27.71698044497708,29.97480299834966,17646.001167628605,82.50675146728025,102.49684709406495,10.953071854094407
2055,baltimore,stand_alone_retail,MT4,1.0,1.0,115247.57258478765,31017.355147818373,83525.41662730515,117838.75393785274,34313.3373105476,Microturbine,26.913673279321266,29.118890147670935,17646.001167628605,75.77554740685028,94.4538991275544,10.626251487342083
2056,baltimore,stand_alone_retail,MT5,1.0,0.0,109671.94985748295,30321.413361006697,78883.6609322741,112514.0949609956,33630.434028721495,Microturbine,27.647373280413923,29.88997426533973,17646.001167628605,71.83164090814522,90.5838819189027,10.91314784148616
2057,baltimore,stand_alone_retail,MT5,1.0,1.0,110530.68243587273,29598.928609965955,80266.83378650645,112994.13673762177,32727.30295111532,Microturbine,26.778925052904246,28.963717849457808,17646.001167628605,67.7373152636126,85.46583240146894,10.569214792781532
2058,baltimore,stand_alone_retail,MT6,1.0,0.0,112459.42018545158,31822.098873774747,80181.46041103292,115475.40440452126,35293.94399348834,Microturbine,28.296516931439275,30.56403584424811,17646.001167628605,80.33603518145537,100.01100338945173,10.91017011003889
2059,baltimore,stand_alone_retail,MT6,1.0,1.0,113280.5102248091,30995.79188354002,81629.61628718748,115905.00935694523,34275.39306975775,Microturbine,27.361981175780194,29.5719686835985,17646.001167628605,75.65334825207572,94.2388688754911,10.58079496255532
2060,baltimore,stand_alone_retail,FC1,1.0,0.0,88387.52056901912,26779.205806749418,61135.690267430786,90834.11424453289,29698.42397710211,Fuel Cell,30.297496336983855,32.6952315483052,17646.001167628605,51.75792833945617,68.30115613719634,10.90106327804887
2061,baltimore,stand_alone_retail,FC1,1.0,1.0,91505.22000165767,26422.639847977436,64412.43887088305,93614.10879128169,29201.669920398643,Fuel Cell,28.875554692397632,31.193663324302463,17646.001167628605,49.737266800420926,65.48604776230428,10.517609475852323
2062,baltimore,stand_alone_retail,FC2,1.0,0.0,81741.14173473597,20124.513176526132,61587.11483363358,83830.06305097457,22242.94821734099,Fuel Cell,24.619809253256616,26.533378847413864,17646.001167628605,14.045743198999276,26.050927947037838,10.526639935250042
2063,baltimore,stand_alone_retail,FC2,1.0,1.0,92810.22267570195,22655.176732537235,69916.34515307791,94873.65642441099,24957.31127133308,Fuel Cell,24.410216977605035,26.305838956694373,17646.001167628605,28.387029544676146,41.433240507299715,10.161626925158936
2064,baltimore,stand_alone_retail,FC3,1.0,0.0,91601.92228342577,21841.6743415608,69496.35000694258,93671.92160423408,24175.571597291506,Fuel Cell,23.84412225977138,25.80877084964033,17646.001167628605,23.776906360116936,37.00311684009931,10.685523551139653
2065,baltimore,stand_alone_retail,FC3,1.0,1.0,99789.34078750113,23327.65211460295,75992.75221275272,101718.26697917451,25725.51476642178,Fuel Cell,23.376897703211203,25.29094874540946,17646.001167628605,32.19795177956393,45.78665456293267,10.27905697512431
2066,baltimore,stand_alone_retail,FC4,1.0,0.0,85707.83886170274,27741.743957501865,57510.23400355697,88273.72338418862,30763.489380631654,Fuel Cell,32.36780243901104,34.850109637656836,17646.001167628605,57.21263811539233,74.33688850178099,10.892413352811783
2067,baltimore,stand_alone_retail,FC4,1.0,1.0,89547.63470124356,27375.87296555413,61516.65968160783,91772.82435171051,30256.164670102688,Fuel Cell,30.571296558404747,32.968544755851525,17646.001167628605,55.139244894615935,71.46187616493695,10.521278017956561
2068,baltimore,stand_alone_retail,FC5,1.0,0.0,87560.40861525954,23414.12996575623,63824.18634797019,89755.61716460095,25931.430816630746,Fuel Cell,26.74054442646325,28.891150922705638,17646.001167628605,32.68802230790506,46.95358211922637,10.751203886525499
2069,baltimore,stand_alone_retail,FC5,1.0,1.0,94657.48914439196,24356.77327743094,69772.77464996136,96649.84375095202,26877.069100990666,Fuel Cell,25.731480411736623,27.808704140534036,17646.001167628605,38.02998790520979,52.3125202456427,10.347412585619619
2070,baltimore,strip_mall,None,0.0,0.0,90677.50803874308,22438.379722067628,68239.12831667544,92990.70541163019,24751.57709495473,None,24.745254040815233,26.617259203906514,17646.001167628605,27.158439517903854,40.267343631152116,10.309110557622507
2071,baltimore,strip_mall,None,0.0,1.0,104983.36938002113,25712.457203066202,79086.24079889532,107386.78257715267,28300.541778257342,None,24.491933679506587,26.353840853668046,17646.001167628605,45.71265726897617,60.37934889279264,10.065489092510816
2072,baltimore,strip_mall,RE1,1.0,0.0,98576.39930663817,33408.25241142762,64533.17343478087,101617.51902725687,37084.345592476006,Reciprocating Engine,33.89072094985508,36.49404743145605,17646.001167628605,89.32477729126919,110.15722055208084,11.003548272375198
2073,baltimore,strip_mall,RE1,1.0,1.0,98859.44049492417,31837.59692452936,66207.89797064663,101448.00746732319,35240.10949667654,Reciprocating Engine,32.20491312224655,34.737113499274514,17646.001167628605,80.42386273290677,99.70592295621135,10.687089795793296
2074,baltimore,strip_mall,RE2,1.0,0.0,100804.84348445828,28072.30783636839,72295.63794462981,103413.0053520041,31117.367407374295,Reciprocating Engine,27.8481736254037,30.090381090323138,17646.001167628605,59.08594570347603,76.34231751303952,10.847200695986077
2075,baltimore,strip_mall,RE2,1.0,1.0,105176.80942801306,28130.439800551652,76409.0458382836,107488.39992817874,31079.354089895136,Reciprocating Engine,26.745857716672017,28.914147117885875,17646.001167628605,59.41537991143645,76.12689580294185,10.483001013321
2076,baltimore,strip_mall,RE3,1.0,0.0,97687.8352010161,26371.33029597665,70928.49546356752,100147.76569824124,29219.27023467372,Reciprocating Engine,26.99551099859192,29.176157881260504,17646.001167628605,49.44649524536226,65.58578885439582,10.799379123970722
2077,baltimore,strip_mall,RE3,1.0,1.0,103563.86452009648,26894.00776114029,76079.69366964257,105777.15965285955,29697.465983216975,Reciprocating Engine,25.968524722174237,28.075499550827786,17646.001167628605,52.408511739628864,68.29572717980236,10.424099847726902
2078,baltimore,strip_mall,RE4,1.0,0.0,96111.53494417443,25032.60421841367,70748.54020939962,98470.75200172268,27722.211792323054,Reciprocating Engine,26.045369302398143,28.152736958724628,17646.001167628605,41.85992611366086,57.10194921203534,10.744417761900063
2079,baltimore,strip_mall,RE4,1.0,1.0,103539.6426283766,26031.447428588843,76974.50323113598,105704.31483775283,28729.811606616848,Reciprocating Engine,25.141527213900712,27.17941235484538,17646.001167628605,47.5203768905062,62.81202371969334,10.365786172399106
2080,baltimore,strip_mall,RE5,1.0,0.0,97633.003840572,24778.987741423265,72556.96900520085,99990.62663044732,27433.657625246462,Reciprocating Engine,25.379724853990616,27.43622932441236,17646.001167628605,40.42267993770762,55.466710925834036,10.713391166441236
2081,baltimore,strip_mall,RE5,1.0,1.0,105705.4514768837,25999.49773377113,79206.15069925763,107894.40761122895,28688.256911971308,Reciprocating Engine,24.596174909159586,26.58919729680746,17646.001167628605,47.33931776830506,62.57653300284033,10.341581232577841
2082,baltimore,strip_mall,GT1,1.0,0.0,132820.88126525094,38646.18054666115,93606.17269815535,136495.93782239198,42889.76512423662,Gas Turbine,29.096464485491936,31.42200845569824,17646.001167628605,119.00814909588209,143.0565696828663,10.980605373024625
2083,baltimore,strip_mall,GT1,1.0,1.0,130653.4204945706,36818.812428798585,93076.33440455457,133834.49120038195,40758.156795827395,Gas Turbine,28.18051933843448,30.45415007018092,17646.001167628605,108.65244243745316,130.97673183087954,10.699270582523113
2084,baltimore,strip_mall,GT2,1.0,0.0,124883.76962762633,36238.627403408944,88076.61420378297,128291.61004813084,40214.99584434786,Gas Turbine,29.017883998428225,31.346551679615292,17646.001167628605,105.36453023639321,127.89863529036725,10.972734691835658
2085,baltimore,strip_mall,GT2,1.0,1.0,123611.5148437975,34682.800884795906,88170.44029778414,126555.50801958656,38385.06772180243,Gas Turbine,28.05790458002481,30.330618020878003,17646.001167628605,96.54765153490482,117.52842106924153,10.674647786677188
2086,baltimore,strip_mall,GT3,1.0,0.0,115179.11004893803,32900.02230296736,81797.47264111805,118284.4814832191,36487.00884210106,Gas Turbine,28.564226871512194,30.846826552879154,17646.001167628605,86.44463405863357,106.77210941726602,10.902687256872099
2087,baltimore,strip_mall,GT3,1.0,1.0,116912.81929241323,32173.00933286021,84062.05453292494,119639.69479711971,35577.640264194764,Gas Turbine,27.518803778387714,29.737321149578268,17646.001167628605,82.32464696806913,101.61871194625985,10.582258240472406
2088,baltimore,strip_mall,GT4,1.0,0.0,118859.43563069758,32942.480454218756,85435.3400716262,121969.49595757006,36534.15588594387,Gas Turbine,27.71549459192516,29.95351878690482,17646.001167628605,86.68524466977466,107.03929201231934,10.902868825304699
2089,baltimore,strip_mall,GT4,1.0,1.0,120178.05061258572,32210.67874068374,87289.6164452739,122909.08616199647,35619.46971672258,Gas Turbine,26.802463991132885,28.980338906576407,17646.001167628605,82.53811973997755,101.85575971776602,10.582797722090111
2090,baltimore,strip_mall,GT5,1.0,0.0,110945.66815124569,29786.593490338837,80774.96022436065,113783.2203535657,33008.26012920507,Gas Turbine,26.8479103210524,29.00977844240692,17646.001167628605,68.80081332524229,87.05801850312895,10.815827731060168
2091,baltimore,strip_mall,GT5,1.0,1.0,115419.25508177961,29946.04746881046,84886.79583526569,117970.24499483826,33083.449159572585,Gas Turbine,25.945452037090668,28.043892899451162,17646.001167628605,69.70444002772794,87.48411521282118,10.47684738371502
2092,baltimore,strip_mall,GT6,1.0,0.0,108222.00392447684,28249.57850879306,79632.85805007063,110925.23499064917,31292.37694057855,Gas Turbine,26.10335928403908,28.21033188995854,17646.001167628605,60.09053972305409,77.33409764238297,10.771128605824607
2093,baltimore,strip_mall,GT6,1.0,1.0,114070.33763364644,28834.984306892125,84692.59033319599,116533.75533773255,31841.165004536575,Gas Turbine,25.27824928466495,27.323555232778723,17646.001167628605,63.408038076012296,80.44408306482967,10.425463269372798
2094,baltimore,strip_mall,MT1,1.0,0.0,271922.32222735265,37800.93236885976,233427.35761805187,275405.9747146543,41978.617096602444,Microturbine,13.901371560535077,15.242449674556305,17646.001167628605,114.21812233700376,137.89308805902016,11.05180339727346
2095,baltimore,strip_mall,MT1,1.0,1.0,251484.18318876243,35458.013766810356,215165.08511869944,254443.8658786306,39278.78075993118,Microturbine,14.099500540038257,15.437110509343977,17646.001167628605,100.94078783048985,122.59309849750927,10.775468186819763
2096,baltimore,strip_mall,MT2,1.0,0.0,118181.74994732549,35406.324688455476,82140.45179844035,121445.36625363369,39304.91445519334,Microturbine,29.95921511082409,32.3642767671404,17646.001167628605,100.64786549718691,122.74119831351807,11.010998179116383
2097,baltimore,strip_mall,MT2,1.0,1.0,116253.55510049404,33610.311874330226,81829.29762641562,119039.52385273163,37210.226226315994,Microturbine,28.911212087472233,31.258715611421795,17646.001167628605,90.46984954295466,110.87058689862124,10.71074367130521
2098,baltimore,strip_mall,MT3,1.0,0.0,119202.16408867987,32683.179156289876,86055.17894756736,122297.37799553797,36242.19904797062,Microturbine,27.418276678245025,29.63448574448826,17646.001167628605,85.21578257768003,105.38477076866874,10.889454403017623
2099,baltimore,strip_mall,MT3,1.0,1.0,120883.42596519509,32075.576438994438,88145.73293276777,123610.86972748514,35465.136794717364,Microturbine,26.534304585501804,28.690953208973024,17646.001167628605,81.77249414352715,100.98115407460003,10.567418366337513
2100,baltimore,strip_mall,MT4,1.0,0.0,121857.79787943178,32952.33430263961,88384.5000341477,124938.63244033497,36554.13240618729,Microturbine,27.041629568296667,29.257669699277272,17646.001167628605,86.74108649097397,107.15249907863229,10.93032763769685
2101,baltimore,strip_mall,MT4,1.0,1.0,121954.20806661964,32010.249414362646,89229.46126677227,124635.27446311968,35405.81319634742,Microturbine,26.247761288299685,28.407538194032067,17646.001167628605,81.4022854825891,100.64496686818201,10.607739221367092
2102,baltimore,strip_mall,MT5,1.0,0.0,115428.5017732355,31089.836730296,83863.2304347552,118338.88164159565,34475.651206840455,Microturbine,26.934280747551746,29.132987170906638,17646.001167628605,76.18630099226085,95.37373300238502,10.890422184961473
2103,baltimore,strip_mall,MT5,1.0,1.0,117270.75065939318,30599.32714569629,85998.80751306165,119827.50207084464,33828.69455778299,Microturbine,26.09288929561852,28.231160604334992,17646.001167628605,73.40658008019642,91.7074255885314,10.553720337412392
2104,baltimore,strip_mall,MT6,1.0,0.0,118244.16917112294,32598.2724220549,85182.0907642454,121330.01710465242,36147.92634040703,Microturbine,27.568608795312933,29.793061274546652,17646.001167628605,84.73461557883194,104.85052673984858,10.88908599938736
2105,baltimore,strip_mall,MT6,1.0,1.0,120033.48077967227,32000.24611243538,87371.11807380401,122752.61493217995,35381.49685837593,Microturbine,26.65943360517346,28.82341600455843,17646.001167628605,81.34559670742559,100.50716602741079,10.566327315297086
2106,baltimore,strip_mall,FC1,1.0,0.0,94103.42800337035,27539.92755719492,66081.8853413228,96616.85400898868,30534.96866766588,Fuel Cell,29.265594401309762,31.604184363967263,17646.001167628605,56.068943300970716,73.04186017896193,10.875268659479438
2107,baltimore,strip_mall,FC1,1.0,1.0,98214.20810152956,27417.465603324043,70118.98707157743,100415.90214862746,30296.91507705004,Fuel Cell,27.915987038230828,30.171431445396973,17646.001167628605,55.374950635394285,71.69280897832759,10.502245230780545
2108,baltimore,strip_mall,FC2,1.0,0.0,85223.20146325143,20949.416038194457,64244.42298824662,87397.50434930324,23153.081361056633,Fuel Cell,24.581822412794388,26.491696225695733,17646.001167628605,18.720472922930153,31.208658217311612,10.518982098806516
2109,baltimore,strip_mall,FC2,1.0,1.0,96674.44396607237,23570.43334506271,72866.62235358733,98834.13540711704,25967.513053529707,Fuel Cell,24.381245319946903,26.273830338642078,17646.001167628605,33.573794545035,47.158060383486905,10.169858455186667
2110,baltimore,strip_mall,FC3,1.0,0.0,97618.17955053633,22666.157141015152,74686.2589770532,99770.96255420666,25084.70357715347,Fuel Cell,23.21919671661263,25.142288833311266,17646.001167628605,28.449255588829768,42.15517350849483,10.67029766489123
2111,baltimore,strip_mall,FC3,1.0,1.0,104578.79964765265,24304.97114400979,79995.47190402079,106799.68880442102,26804.216900400243,Fuel Cell,23.240820535231048,25.097654497370286,17646.001167628605,37.73642488813268,51.89966636504754,10.282858356762208
2112,baltimore,strip_mall,FC4,1.0,0.0,91458.29014111926,28512.686158422093,62481.79799787452,94093.46131359204,31611.663315717517,Fuel Cell,31.175616900805046,33.59602556267226,114093.01326269917,-75.00926187936537,-72.29307701521418,10.868766064610316
2113,baltimore,strip_mall,FC4,1.0,1.0,96268.71073307651,28375.46239889712,67231.1317407465,98587.99877338963,31356.86703264313,Fuel Cell,29.47526998421485,31.805967686511977,114093.01326269917,-75.12953546632815,-72.51640031590371,10.506981672523825
2114,baltimore,strip_mall,FC5,1.0,0.0,93526.18981941932,24229.911540826775,68971.21886130697,95801.85862419718,26830.639762890198,Fuel Cell,25.90708718874357,28.006387504587977,114093.01326269917,-78.76301900709959,-76.48353830298737,10.733544023391346
2115,baltimore,strip_mall,FC5,1.0,1.0,101382.87203531075,25351.69956596908,75502.68467525727,103477.39985341713,27974.71517815985,Fuel Cell,25.005899968132,27.034613565655846,114093.01326269917,-77.77979664048597,-75.48078153239054,10.346507954487528
2116,baltimore,supermarket,None,0.0,0.0,226506.2706551975,56339.13717539105,170167.13347980642,232313.78611338735,62146.65263358091,None,24.873102635270584,26.751168612631737,114093.01326269917,-50.61999366633416,-45.52983495099017,10.30813702401993
2117,baltimore,supermarket,None,0.0,1.0,234222.23525080076,58105.03335766104,176017.598116692,240078.4092335791,64060.81111688708,None,24.807650433121033,26.683287065002375,114093.01326269917,-49.07222476114799,-43.85211742161015,10.250020377005395
2118,baltimore,supermarket,RE1,1.0,0.0,230847.51371045224,87621.13976621232,141592.9957325988,238942.27528968424,97349.27955708544,Reciprocating Engine,37.956284803705486,40.74175632548195,114093.01326269917,-23.202011007926803,-14.675511871232013,11.10250313660539
2119,baltimore,supermarket,RE1,1.0,1.0,226587.28732442958,85729.85253388049,139258.21005902835,234505.59691340418,95247.38685437581,Reciprocating Engine,37.835243780085406,40.61625313341574,114093.01326269917,-24.859682392218442,-16.51777428731004,11.101773815292622
2120,baltimore,supermarket,RE2,1.0,0.0,231361.80781896482,71369.56634360037,158849.6139363729,238024.43711228028,79174.82317590737,Reciprocating Engine,30.84760056830355,33.263317051164464,114093.01326269917,-37.44615528799127,-30.60502049007389,10.936393805070233
2121,baltimore,supermarket,RE2,1.0,1.0,227189.10080586956,69855.6625777253,156212.57112987008,233706.6011621932,77494.03003232312,Reciprocating Engine,30.7478053876432,33.15868257334417,114093.01326269917,-38.773058419552264,-32.078198466111935,10.934500042997861
2122,baltimore,supermarket,RE3,1.0,0.0,221653.1062645036,66381.88466317003,154241.75839173232,227845.93015790972,73604.1717661774,Reciprocating Engine,29.948546980413187,32.30436098426936,114093.01326269917,-41.81774784900655,-35.48757311133172,10.879906678838902
2123,baltimore,supermarket,RE3,1.0,1.0,217751.85088998935,64990.819215817886,151747.56892231366,223806.82243037032,72059.25350805666,Reciprocating Engine,29.846276369265844,32.19707635609517,114093.01326269917,-43.0369859141361,-36.84165975865654,10.87605045993698
2124,baltimore,supermarket,RE4,1.0,0.0,216437.1730620475,62450.82718163652,153091.7926199679,222293.99647959907,69202.20385963116,Reciprocating Engine,28.854020914297063,31.13093693737346,114093.01326269917,-45.26323269432503,-39.34580051778185,10.810708172621068
2125,baltimore,supermarket,RE4,1.0,1.0,212797.23851746015,61180.34283654206,150724.95006486314,218513.10631543898,67788.15625057586,Reciprocating Engine,28.750534199964335,31.022466978579722,114093.01326269917,-46.37678409310277,-40.58518193879792,10.800549829686567
2126,baltimore,supermarket,RE5,1.0,0.0,220411.44504194456,61677.64722492013,157918.6265929891,226238.68971781223,68320.06312482314,Reciprocating Engine,27.982960328209273,30.19822259845954,114093.01326269917,-45.94090780746815,-40.118977340429964,10.76956758042355
2127,baltimore,supermarket,RE5,1.0,1.0,216866.115715017,60466.87545217601,155572.60200583123,222540.90561777164,66968.30361194041,Reciprocating Engine,27.88212222680067,30.09258159799295,114093.01326269917,-47.00212245867236,-41.30376462426679,10.752049136235687
2128,baltimore,supermarket,GT1,1.0,0.0,324426.03951971064,101763.08566422897,221207.42387042605,334230.69810426637,113023.27423384033,Gas Turbine,31.36711400073862,33.81594655275551,114093.01326269917,-10.806908544067056,-0.937602573784042,11.065101353908199
2129,baltimore,supermarket,GT1,1.0,1.0,318150.9829114974,99569.33438254168,217156.15005228246,327742.1868974401,110586.03684515768,Gas Turbine,31.296252323771593,33.74177669710955,114093.01326269917,-12.729682970785175,-3.0737871822761624,11.064352826031996
2130,baltimore,supermarket,GT2,1.0,0.0,302261.3649853026,95039.90545954081,205765.9295407062,311319.8127353258,105553.88319461959,Gas Turbine,31.44295516039971,33.905289312363216,114093.01326269917,-16.69962713605309,-7.484358440440377,11.062698015366458
2131,baltimore,supermarket,GT2,1.0,1.0,296469.1438761578,92992.61200489801,202051.03339458656,305330.39249209745,103279.35909751094,Gas Turbine,31.36670845035503,33.82544340068734,114093.01326269917,-18.494034520078355,-9.47792845149053,11.061897145195921
2132,baltimore,supermarket,GT3,1.0,0.0,272616.30525347986,85114.68202843604,186256.79530040102,280725.03033961705,94468.23503921603,Gas Turbine,31.22142013820341,33.65151832913856,114093.01326269917,-25.39886571979698,-17.200683602156328,10.989353173703979
2133,baltimore,supermarket,GT3,1.0,1.0,267512.93931410264,83293.78989917642,182999.20449717742,275445.45587689005,92446.2513797126,Gas Turbine,31.13635927770069,33.56245289485963,114093.01326269917,-26.99483735485847,-18.97290751112419,10.988167895367521
2134,baltimore,supermarket,GT4,1.0,0.0,282893.7490421839,85233.24796864015,196415.67314890094,291015.5680323709,94599.89488346993,Gas Turbine,30.12906727604311,32.506815880361145,114093.01326269917,-25.294945298367576,-17.085286663738415,10.9894285834045
2135,baltimore,supermarket,GT4,1.0,1.0,277566.4991611244,83409.77299771406,192936.78124566155,285511.8243902205,92575.04314455893,Gas Turbine,30.050374684913102,32.42424139255014,114093.01326269917,-26.89318073696323,-18.860024380805076,10.988244923165135
2136,baltimore,supermarket,GT5,1.0,0.0,258607.87778381153,75902.99226934467,181684.30400743333,265850.8813573206,84166.57734988727,Gas Turbine,29.35061101765713,31.659318532317375,114093.01326269917,-33.47270783831607,-26.22985847863118,10.887034665535918
2137,baltimore,supermarket,GT5,1.0,1.0,253907.97557089655,74306.02762349731,178596.83610238705,260989.95267621745,82393.11657383038,Gas Turbine,29.264944299770324,31.569459179927428,114093.01326269917,-34.872411992128136,-27.784257582784473,10.883489817689759
2138,baltimore,supermarket,GT6,1.0,0.0,250354.38074274015,71457.59983480994,177980.80076931656,257179.91104122784,79199.11027191127,Gas Turbine,28.542580170881266,30.795216450329615,114093.01326269917,-37.36899588208893,-30.583733388165225,10.833711816514331
2139,baltimore,supermarket,GT6,1.0,1.0,245943.41015944426,69983.2969104986,175049.62541269796,252609.3414696664,77559.71605696846,Gas Turbine,28.455040476639997,30.70342355739125,114093.01326269917,-38.66118975281856,-32.02062611985958,10.8260391849777
2140,baltimore,supermarket,MT1,1.0,0.0,716621.1689620061,100289.82231054286,614535.3235858401,725996.2513692249,111460.9277833848,Microturbine,13.994817157830852,15.35282414656689,114093.01326269917,-12.098191254160724,-2.306964645814016,11.138822679584695
2141,baltimore,supermarket,MT1,1.0,1.0,701762.4862156896,98118.68985386024,601885.6391111219,710933.0539179831,109047.41480686115,Microturbine,13.981751914807122,15.338633392539014,114093.01326269917,-14.001140781563942,-4.42235533232918,11.138270363453035
2142,baltimore,supermarket,MT2,1.0,0.0,285596.1724068828,93200.82967590333,190761.96451933836,294312.2638390865,103550.29931974817,Microturbine,32.63378107992361,35.18382073822234,114093.01326269917,-18.311536341573863,-9.240455345566517,11.10448230968984
2143,baltimore,supermarket,MT2,1.0,1.0,280143.30067414045,91187.99442092808,187356.08152169167,288669.4050601499,101313.32353845824,Microturbine,32.55048191461017,35.096661358119206,114093.01326269917,-20.0757418765269,-11.201115089155982,11.103796263783542
2144,baltimore,supermarket,MT3,1.0,0.0,283383.70178499375,84398.61112428867,197781.4990200097,291441.2560187233,93659.75699871362,Microturbine,29.782450646481706,32.13675314132484,114093.01326269917,-26.02648601281056,-17.909296704205694,10.973102224142801
